NSE_SYMBOL,COMPANY,TIER,COMPOSITE,Q_SCORE,REGIME,MACRO_STRESS,RECOMMENDED_SIZE_PCT,LIQUIDITY_FLAG,SECTOR_PHASE,SECTOR_OVERRIDE,ENTRY_TIMING_SCORE,ENTRY_TIMING_SCORE_RAW,SIGNAL_FRESHNESS,ABOVE_50DMA,DISTANCE_FROM_200DMA_PCT,ATR_14,STOP_LOSS_PCT,EXIT_SIGNAL,EXIT_REASON,LTCG_FLAG,LTCG_NOTE,BEAR_ALPHA_TRACK,BEAR_ALPHA_SCORE,CONVICTION_SCORE,PRIME_CONVICTION,DMA200_PRICE,ENTRY_ZONE_LOW,ENTRY_ZONE_HIGH,ENTRY_ZONE_NOTE,MAX_SLOTS,AS_OF_DATE,ROE,LOW_ROE_FLAG,EXTREME_VAL_FLAG,STRUCTURAL_MOAT,DRAWDOWN_RISK,WARNINGS,COMMODITY_CYCLE_FLAG,PORTFOLIO_HEAT_PCT,PRIME_COUNT,AVG_PRIME_COMPOSITE
TEXRAIL,TEXMACO RAIL,WATCHLIST_EXTERNAL,55.0,12.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,-11.55,6.4979,4.71,HOLD,,False,,A,14.28,2,False,124.78,107.06,127.28,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,8.91,True,False,False,False,LOW_ROE(8.9%),0,122.1,28,86.0
SOUTHBANK,SOUTH IND.BANK,WATCHLIST_CONFIRMED,55.0,1.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,FRESH,False,4.72,1.3579,2.84,HOLD,,False,,A,11.61,2,False,36.53,35.43,38.36,Near 200DMA — ideal dip entry zone,5,2026-05-19,13.62,False,False,False,False,,0,122.1,28,86.0
CAPITALSFB,CAPITAL SMALL,WATCHLIST_CONFIRMED,55.0,2.0,BEAR,7.5,1.5,NORMAL,BASING,False,2,2,FRESH,True,1.25,11.6736,3.38,HOLD,,False,,A,17.58,4,False,272.49,264.32,286.11,Near 200DMA — ideal dip entry zone,5,2026-05-19,9.93,False,False,False,False,,0,122.1,28,86.0
CASTROLIND,CASTROL INDIA,WATCHLIST_CONFIRMED,55.0,20.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,1,1,EXPIRED,False,-5.41,2.3014,1.01,HOLD,,False,,A,55.56,3,False,192.65,176.75,196.5,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,45.47,False,False,False,False,,0,122.1,28,86.0
BUTTERFLY,BUTTERFLY GAN AP,WATCHLIST_CONFIRMED,55.0,15.0,BEAR,7.5,1.5,NORMAL,BASING,False,2,2,FRESH,True,2.15,33.6429,3.94,HOLD,,False,,A,9.5,2,False,669.3,649.22,702.76,Near 200DMA — ideal dip entry zone,5,2026-05-19,10.0,True,False,False,False,LOW_ROE(10.0%),0,122.1,28,86.0
AMBER,AMBER ENTERP.,WATCHLIST_CONFIRMED,55.0,11.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,EXPIRED,False,-2.74,395.4643,4.42,HOLD,,False,,A,5.5,2,False,7354.7,6938.89,7501.79,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,10.66,True,True,False,False,LOW_ROE(10.7%) | HIGH_PE(144x vs ind 33x),0,122.1,28,86.0
BANKBARODA,BANK OF BARODA,WATCHLIST_CONFIRMED,55.0,4.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,FRESH,False,-5.12,7.4129,2.28,HOLD,,False,,A,31.67,3,False,274.08,252.25,279.56,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,12.81,False,False,False,False,,0,122.1,28,86.0
ICICIGI,ICICI LOMBARD,WATCHLIST_EXTERNAL,55.0,6.0,BEAR,7.5,0.5,NORMAL,BASING,False,1,2,EXPIRED,True,-4.39,45.3143,2.0,HOLD,,False,,A,10.52,4,False,1896.24,1758.61,1934.16,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,17.27,False,False,False,False,,0,122.1,28,86.0
HPL,HPL ELECTRIC,WATCHLIST_EXTERNAL,55.0,12.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,2,2,FRESH,True,-15.27,16.475,3.82,HOLD,,False,,B,38.5,3,False,407.01,334.5,415.15,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,10.25,True,False,False,False,LOW_ROE(10.2%),0,122.1,28,86.0
INDSWFTLAB,IND-SWIFT LABS.,STRONG,55.0,15.0,BEAR,7.5,3.0,NORMAL,MID_CYCLE,False,1,2,EXPIRED,False,16.39,5.7521,3.48,HOLD,,False,,A,9.5,2,False,113.59,120.7,129.32,Extended — wait for ATR pullback,5,2026-05-19,21.35,False,False,False,False,,0,122.1,28,86.0
KTKBANK,KARNATAKA BANK,WATCHLIST_CONFIRMED,55.0,1.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,2,EXPIRED,True,21.52,8.8643,2.92,PARTIAL_EXIT,EXTENDED: 5.9× ATR above 200DMA,False,,A,21.89,5,False,199.85,225.12,238.42,Extended — wait for ATR pullback,5,2026-05-19,10.53,False,False,False,False,,0,122.1,28,86.0
KELLTONTEC,KELLTON TECH,WATCHLIST_CONFIRMED,55.0,19.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,FRESH,False,-32.57,0.5879,3.19,HOLD,,False,,A,9.5,3,False,21.85,14.29,22.29,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,14.89,False,False,False,False,,0,122.1,28,86.0
FINCABLES,FINOLEX CABLES,WATCHLIST_CONFIRMED,54.0,16.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,2,2,FRESH,True,22.8,50.5464,3.95,PARTIAL_EXIT,EXTENDED: 4.6× ATR above 200DMA,False,,A,17.15,4,False,833.02,921.86,997.68,Extended — wait for ATR pullback,5,2026-05-19,12.75,False,False,False,False,,0,122.1,28,86.0
GVT&D,GE VERNOVA T&D,WATCHLIST_CONFIRMED,54.0,20.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,2,2,FRESH,True,35.78,190.4429,3.44,PARTIAL_EXIT,EXTENDED: 8.3× ATR above 200DMA,False,,A,11.34,4,False,3260.28,4045.91,4331.58,Extended — wait for ATR pullback,5,2026-05-19,34.31,False,True,False,False,HIGH_PE(90x vs ind 32x),0,122.1,28,86.0
20MICRONS,20 MICRONS,WATCHLIST_CONFIRMED,54.0,19.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,-14.0,6.1729,2.91,HOLD,,False,,A,17.83,4,False,197.38,164.66,201.33,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,14.53,False,False,False,False,,0,122.1,28,86.0
RAMCOIND,RAMCO INDS.,WATCHLIST_CONFIRMED,54.0,8.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,EXPIRED,False,-12.91,9.6607,2.89,HOLD,,False,,A,7.79,2,False,307.43,259.72,313.58,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,4.27,True,False,False,False,LOW_ROE(4.3%),0,122.1,28,86.0
PIIND,P I INDUSTRIES,WATCHLIST_EXTERNAL,54.0,20.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,-8.36,81.3786,2.1,HOLD,,False,,A,15.47,4,False,3378.61,3003.41,3446.18,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,16.35,False,False,False,False,,0,122.1,28,86.0
MARATHON,MARATHON NEXTGEN,WATCHLIST_CONFIRMED,54.0,9.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,2,EXPIRED,True,-12.28,20.5536,3.46,HOLD,,False,,A,6.95,3,False,541.74,460.94,552.57,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,15.72,False,False,False,False,,0,122.1,28,86.0
MANOMAY,MANOMAY TEX INDI,WATCHLIST_CONFIRMED,54.0,9.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,FRESH,False,-13.24,17.0664,7.72,HOLD,,False,,A,6.5,2,False,203.7,171.44,207.77,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,12.99,False,False,False,False,,0,122.1,28,86.0
THOMASCOOK,THOMAS COOK (I),WATCHLIST_CONFIRMED,54.0,10.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,EXPIRED,False,-32.05,4.4014,3.79,HOLD,,False,,A,9.36,2,False,136.75,90.13,139.49,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,11.26,True,False,False,False,LOW_ROE(11.3%),0,122.1,28,86.0
TIGERLOGS,TIGER LOGISTICS,WATCHLIST_EXTERNAL,54.0,15.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,-3.2,3.4986,7.99,HOLD,,False,,A,7.5,3,False,36.18,33.97,36.9,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,19.53,False,False,False,False,,0,122.1,28,86.0
VTL,VARDHMAN TEXTILE,WATCHLIST_CONFIRMED,54.0,11.0,BEAR,7.5,1.5,NORMAL,BASING,False,2,2,FRESH,True,26.68,25.0036,3.36,PARTIAL_EXIT,EXTENDED: 6.4× ATR above 200DMA,False,,A,16.8,3,False,470.3,545.74,583.25,Extended — wait for ATR pullback,5,2026-05-19,8.93,True,False,False,False,LOW_ROE(8.9%),0,122.1,28,86.0
VOLTAS,VOLTAS,WATCHLIST_CONFIRMED,54.0,13.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,EXPIRED,False,-9.62,53.4857,3.42,HOLD,,False,,A,11.69,2,False,1386.13,1215.22,1413.85,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,12.92,False,True,False,False,HIGH_PE(89x vs ind 33x),0,122.1,28,86.0
WELSPUNLIV,WELSPUN LIVING,WATCHLIST_CONFIRMED,54.0,16.0,BEAR,7.5,1.5,NORMAL,BASING,False,2,2,FRESH,True,9.32,4.9671,2.87,HOLD,,False,,A,23.11,4,False,126.85,123.04,133.19,Near 200DMA — ideal dip entry zone,5,2026-05-19,13.26,False,True,False,False,HIGH_PE(46x vs ind 17x),0,122.1,28,86.0
SIYSIL,SIYARAM SILK,WATCHLIST_CONFIRMED,54.0,20.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,2,EXPIRED,True,-3.27,24.2107,3.22,HOLD,,False,,A,35.05,4,False,622.37,583.94,634.82,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,15.36,False,False,False,False,,0,122.1,28,86.0
SURAJEST,SURAJ ESTATE,WATCHLIST_CONFIRMED,54.0,1.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,EXPIRED,False,-16.73,7.8014,2.93,HOLD,,False,,,0.0,1,False,256.19,206.92,261.31,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,11.1,True,False,False,False,LOW_ROE(11.1%),0,122.1,28,86.0
STEELCAS,STEELCAST,WATCHLIST_CONFIRMED,54.0,20.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,-19.59,15.7014,4.55,HOLD,,False,,A,18.95,3,False,343.51,267.91,350.38,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,22.16,False,False,False,False,,0,122.1,28,86.0
AARTIIND,AARTI INDUSTRIES,WATCHLIST_CONFIRMED,54.0,4.0,BEAR,7.5,1.5,NORMAL,MID_CYCLE,False,3,3,FRESH,True,14.3,17.9571,3.11,HOLD,,False,,,0.0,4,False,403.5,391.39,423.68,Near 200DMA — ideal dip entry zone,5,2026-05-19,5.9,True,False,False,False,LOW_ROE(5.9%),0,122.1,28,86.0
AHLUCONT,AHLUWALIA CONTR.,WATCHLIST_EXTERNAL,54.0,16.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,-12.37,28.2464,2.86,HOLD,,False,,A,8.82,3,False,901.04,765.91,919.06,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,11.24,True,False,False,False,LOW_ROE(11.2%),0,122.1,28,86.0
AVPINFRA,AVP INFRACON,WATCHLIST_EXTERNAL,54.0,11.0,BEAR,7.5,0.5,RESTRICTED,TOPPING,False,1,1,EXPIRED,False,-35.81,3.7536,3.48,HOLD,,False,,A,5.5,2,False,134.6,83.81,137.29,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,26.24,False,False,False,False,,0,122.1,28,86.0
ARIS,ARISINFRA SOLU.,WATCHLIST_CONFIRMED,54.0,4.0,BEAR,7.5,1.5,NORMAL,BASING,False,2,2,FRESH,True,8.77,9.5207,6.03,HOLD,,False,,,0.0,2,False,116.18,112.69,121.99,Near 200DMA — ideal dip entry zone,5,2026-05-19,0.89,True,False,False,False,LOW_ROE(0.9%),0,122.1,28,86.0
ASTRAL,ASTRAL,WATCHLIST_CONFIRMED,54.0,20.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,1,1,FRESH,False,3.84,44.0857,2.28,HOLD,,False,,A,12.29,4,False,1488.57,1443.91,1563.0,Near 200DMA — ideal dip entry zone,5,2026-05-19,14.48,False,True,False,False,HIGH_PE(87x vs ind 23x),0,122.1,28,86.0
ASTERDM,ASTER DM HEALTH.,WATCHLIST_CONFIRMED,54.0,14.0,BEAR,7.5,1.5,NORMAL,MID_CYCLE,False,3,3,FRESH,True,17.63,25.5821,2.71,HOLD,,False,,A,16.94,4,False,642.08,704.09,742.46,Extended — wait for ATR pullback,5,2026-05-19,156.88,False,False,False,False,,0,122.1,28,86.0
IMAGICAA,IMAGICA. ENTER.,WATCHLIST_CONFIRMED,54.0,3.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,EXPIRED,False,-16.86,1.9786,3.76,HOLD,,False,,,0.0,2,False,50.6,40.81,51.61,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,6.16,True,True,False,False,LOW_ROE(6.2%) | HIGH_PE(148x vs ind 30x),0,122.1,28,86.0
LEMONTREE,LEMON TREE HOTEL,WATCHLIST_CONFIRMED,54.0,7.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,EXPIRED,False,-24.16,3.2464,2.39,HOLD,,False,,,0.0,3,False,143.53,105.58,146.4,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,16.9,False,False,False,False,,0,122.1,28,86.0
KANSAINER,KANSAI NEROLAC,WATCHLIST_CONFIRMED,54.0,19.0,BEAR,7.5,1.5,NORMAL,BASING,False,2,2,FRESH,True,-3.08,8.1886,3.01,HOLD,,False,,A,26.34,3,False,224.63,211.19,229.12,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,17.79,False,False,False,False,,0,122.1,28,86.0
KEC,KEC INTERNATIONAL,WATCHLIST_EXTERNAL,54.0,12.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,1,1,FRESH,False,-31.28,23.4607,3.85,HOLD,,False,,B,37.8,2,False,709.5,472.97,723.69,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,10.67,True,False,False,False,LOW_ROE(10.7%),0,122.1,28,86.0
KMSUGAR,KM SUGAR MILLS,WATCHLIST_EXTERNAL,54.0,9.0,BEAR,7.5,0.5,RESTRICTED,TOPPING,False,2,2,FRESH,True,0.99,1.4314,4.18,HOLD,,False,,A,6.5,2,False,27.15,26.34,28.51,Near 200DMA — ideal dip entry zone,5,2026-05-19,10.5,True,False,False,False,LOW_ROE(10.5%),0,122.1,28,86.0
ETERNAL,ETERNAL,WATCHLIST_CONFIRMED,54.0,11.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,EXPIRED,False,-16.34,8.5893,2.85,HOLD,,False,,A,5.5,2,False,288.55,234.16,294.32,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,1.74,True,True,False,False,LOW_ROE(1.7%) | HIGH_PE(1010x vs ind 29x),0,122.1,28,86.0
HDFCAMC,HDFC AMC,WATCHLIST_CONFIRMED,54.0,18.0,BEAR,7.5,1.5,NORMAL,BASING,False,2,2,FRESH,True,-32.4,78.8357,2.4,HOLD,,False,,B,37.8,4,False,3883.23,2546.35,3960.89,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,30.26,False,False,True,False,,0,122.1,28,86.0
GENUSPOWER,GENUS POWER,WATCHLIST_CONFIRMED,54.0,16.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,2,2,FRESH,True,0.19,15.7543,4.14,HOLD,,False,,A,17.99,3,False,304.16,295.04,319.37,Near 200DMA — ideal dip entry zone,5,2026-05-19,16.67,False,False,False,False,,0,122.1,28,86.0
PRAMARA,PRAMARA PROMOTIO,WATCHLIST_CONFIRMED,53.0,2.0,BEAR,7.5,1.5,NORMAL,MID_CYCLE,False,1,2,EXPIRED,False,6.2,8.15,1.93,HOLD,,False,,,0.0,1,False,318.16,308.62,334.07,Near 200DMA — ideal dip entry zone,5,2026-05-19,9.14,True,False,False,False,LOW_ROE(9.1%),0,122.1,28,86.0
RSYSTEMS,R SYSTEMS INTL.,WATCHLIST_CONFIRMED,53.0,17.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,2,EXPIRED,True,-25.66,16.1129,4.65,HOLD,,False,,A,31.5,4,False,372.6,268.69,380.05,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,17.82,False,False,False,False,,0,122.1,28,86.0
RITES,RITES,WATCHLIST_EXTERNAL,53.0,13.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,-11.5,6.2357,2.41,HOLD,,False,,A,47.45,4,False,234.12,200.98,238.8,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,14.57,False,False,False,False,,0,122.1,28,86.0
MSUMI,MOTHERSON WIRING,WATCHLIST_CONFIRMED,53.0,20.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,FRESH,False,-9.99,1.49,3.04,HOLD,,False,,A,25.06,3,False,43.59,38.05,44.46,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,35.68,False,False,False,False,,0,122.1,28,86.0
ONEPOINT,ONE POINT ONE,WATCHLIST_CONFIRMED,53.0,11.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,2,EXPIRED,True,20.7,3.1071,4.13,PARTIAL_EXIT,EXTENDED: 4.0× ATR above 200DMA,False,,A,5.5,3,False,49.81,53.91,58.57,Extended — wait for ATR pullback,5,2026-05-19,8.19,True,False,False,False,LOW_ROE(8.2%),0,122.1,28,86.0
ORIENTELEC,ORIENT ELECTRIC,WATCHLIST_CONFIRMED,53.0,16.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,2,EXPIRED,True,0.41,8.2529,3.47,HOLD,,False,,A,19.15,3,False,189.33,183.65,198.8,Near 200DMA — ideal dip entry zone,5,2026-05-19,11.98,True,False,False,False,LOW_ROE(12.0%),0,122.1,28,86.0
PGEL,PG ELECTROPLAST,WATCHLIST_CONFIRMED,53.0,12.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,EXPIRED,False,-19.7,19.575,3.41,HOLD,,False,,B,37.1,1,False,571.08,444.84,582.5,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,10.18,True,False,False,False,LOW_ROE(10.2%),0,122.1,28,86.0
NIACL,NEW INDIA ASSURA,WATCHLIST_EXTERNAL,53.0,1.0,BEAR,7.5,0.5,NORMAL,BASING,False,2,2,FRESH,True,-2.88,5.8814,2.89,HOLD,,False,,A,14.15,2,False,167.41,157.71,170.76,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,3.58,True,False,False,False,LOW_ROE(3.6%),0,122.1,28,86.0
VINCOFE,VINTAGE COFFEE,WATCHLIST_CONFIRMED,53.0,9.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,EXPIRED,False,-15.09,5.0021,3.18,HOLD,,False,,A,7.28,2,False,148.42,122.25,151.39,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,13.25,False,False,False,False,,0,122.1,28,86.0
SHILCTECH,SHILCHAR TECH.,WATCHLIST_CONFIRMED,53.0,20.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,1,1,FRESH,False,-1.15,266.9286,5.41,HOLD,,False,,A,10.0,3,False,3995.48,3831.01,4075.39,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,42.34,False,False,False,False,,0,122.1,28,86.0
STERTOOLS,STERLING TOOLS,WATCHLIST_CONFIRMED,53.0,15.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,2,EXPIRED,True,-12.16,14.7714,4.92,HOLD,,False,,A,21.47,3,False,273.48,233.01,278.95,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,11.67,True,False,False,False,LOW_ROE(11.7%),0,122.1,28,86.0
TBZ,T B Z,WATCHLIST_CONFIRMED,53.0,4.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,EXPIRED,False,-22.0,6.7543,4.14,HOLD,,False,,A,19.3,1,False,167.34,126.6,170.69,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,10.41,True,False,False,False,LOW_ROE(10.4%),0,122.1,28,86.0
TATAELXSI,TATA ELXSI,WATCHLIST_CONFIRMED,53.0,20.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,FRESH,False,-18.92,94.8571,1.83,HOLD,,False,,A,27.67,3,False,5124.27,4029.96,5226.76,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,27.45,False,False,False,False,,0,122.1,28,86.0
STAR,STRIDES PHARMA,WATCHLIST_CONFIRMED,53.0,14.0,BEAR,7.5,1.5,NORMAL,MID_CYCLE,False,3,3,FRESH,True,26.91,48.4929,3.37,PARTIAL_EXIT,EXTENDED: 6.4× ATR above 200DMA,False,,A,13.41,5,False,907.27,1054.41,1127.15,Extended — wait for ATR pullback,5,2026-05-19,140.82,False,False,False,False,,0,122.1,28,86.0
COASTCORP,COASTAL CORPORAT,WATCHLIST_EXTERNAL,53.0,0.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,39.71,3.7043,4.9,PARTIAL_EXIT,EXTENDED: 6.5× ATR above 200DMA,False,,,0.0,3,False,43.25,53.02,58.58,Extended — wait for ATR pullback,5,2026-05-19,1.71,True,False,False,False,LOW_ROE(1.7%),0,122.1,28,86.0
AEROENTER,AEROFLEX ENTER.,WATCHLIST_CONFIRMED,53.0,13.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,17.61,6.5614,5.21,HOLD,,False,,A,10.6,2,False,85.7,87.67,97.51,Extended — wait for ATR pullback,5,2026-05-19,7.58,True,False,False,False,LOW_ROE(7.6%),0,122.1,28,86.0
AXISBANK,AXIS BANK,WATCHLIST_EXTERNAL,53.0,1.0,BEAR,7.5,0.5,NORMAL,BASING,False,1,1,FRESH,False,0.69,29.6643,1.92,HOLD,,False,,,0.0,2,False,1229.41,1192.53,1290.88,Near 200DMA — ideal dip entry zone,5,2026-05-19,13.63,False,False,False,False,,0,122.1,28,86.0
APOLLOTYRE,APOLLO TYRES,WATCHLIST_CONFIRMED,53.0,12.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,EXPIRED,False,-20.67,13.4214,2.86,HOLD,,False,,A,17.88,2,False,472.91,363.9,482.37,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,7.59,True,False,False,False,LOW_ROE(7.6%),0,122.1,28,86.0
ARFIN,ARFIN INDIA,WATCHLIST_CONFIRMED,53.0,4.0,BEAR,7.5,1.5,NORMAL,MID_CYCLE,False,3,3,FRESH,True,38.75,4.7086,4.27,PARTIAL_EXIT,EXTENDED: 7.3× ATR above 200DMA,False,,A,5.42,3,False,63.65,78.89,85.96,Extended — wait for ATR pullback,5,2026-05-19,5.83,True,True,False,False,LOW_ROE(5.8%) | HIGH_PE(143x vs ind 23x),1,122.1,28,86.0
INDOFARM,INDO FARM EQUIP.,WATCHLIST_EXTERNAL,53.0,8.0,BEAR,7.5,0.5,NORMAL,CORRECTION,False,1,1,EXPIRED,False,-33.56,7.4836,4.78,HOLD,,False,,,0.0,2,False,188.43,121.44,192.2,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,4.43,True,False,False,False,LOW_ROE(4.4%),0,122.1,28,86.0
KNRCON,KNR CONSTRUCT.,WATCHLIST_EXTERNAL,53.0,19.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,-22.79,5.4014,3.46,HOLD,,False,,A,11.64,3,False,161.85,121.21,165.09,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,22.06,False,False,False,False,,0,122.1,28,86.0
EUROPRATIK,EURO PRATIK SALE,WATCHLIST_CONFIRMED,53.0,19.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,FRESH,False,-10.5,11.3507,3.7,HOLD,,False,,A,9.5,2,False,273.92,237.8,279.4,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,32.65,False,False,False,False,,0,122.1,28,86.0
ESSENTIA,INTEGRA ESSENTIA,WATCHLIST_CONFIRMED,53.0,8.0,BEAR,7.5,1.5,RESTRICTED,BASING,False,1,2,EXPIRED,True,1.21,0.1136,5.58,HOLD,,False,,,0.0,2,False,1.61,1.56,1.69,Near 200DMA — ideal dip entry zone,5,2026-05-19,2.26,True,False,False,False,LOW_ROE(2.3%),0,122.1,28,86.0
PRAKASH,PRAKASH INDUSTRI,WATCHLIST_CONFIRMED,52.0,6.0,BEAR,7.5,1.5,NORMAL,BASING,False,2,2,FRESH,True,1.12,6.5779,3.57,HOLD,,False,,A,15.22,2,False,145.77,141.4,153.06,Near 200DMA — ideal dip entry zone,5,2026-05-19,10.71,True,False,False,False,LOW_ROE(10.7%),0,122.1,28,86.0
RAMKY,RAMKY INFRA,WATCHLIST_EXTERNAL,52.0,12.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,1,1,EXPIRED,False,-18.17,17.1179,3.09,HOLD,,False,,A,6.0,2,False,540.87,429.32,551.69,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,10.37,True,False,False,False,LOW_ROE(10.4%),0,122.1,28,86.0
MSTCLTD,MSTC,WATCHLIST_CONFIRMED,52.0,14.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,FRESH,False,-12.63,13.3107,2.55,HOLD,,False,,A,95.82,2,False,477.5,404.68,487.05,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,55.13,False,False,False,False,,0,122.1,28,86.0
MANAKSTEEL,MANAKSIA STEELS,WATCHLIST_CONFIRMED,52.0,1.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,2,EXPIRED,True,1.21,3.6386,4.7,HOLD,,False,,,0.0,2,False,61.22,59.38,64.28,Near 200DMA — ideal dip entry zone,5,2026-05-19,3.37,True,False,False,False,LOW_ROE(3.4%),0,122.1,28,86.0
ONGC,O N G C,WATCHLIST_CONFIRMED,52.0,7.0,BEAR,7.5,1.5,NORMAL,LATE_CYCLE,False,2,3,EXPIRED,True,16.6,8.5786,2.31,HOLD,,False,,A,51.11,4,False,254.89,280.04,292.91,Extended — wait for ATR pullback,5,2026-05-19,10.55,True,False,False,False,LOW_ROE(10.6%),0,122.1,28,86.0
ORIENTTECH,ORIENT TECH.,WATCHLIST_CONFIRMED,52.0,16.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,EXPIRED,False,-21.61,15.0357,4.54,HOLD,,False,,A,8.0,2,False,338.12,257.1,344.88,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,15.3,False,True,False,False,HIGH_PE(57x vs ind 23x),0,122.1,28,86.0
PATELRMART,PATEL RETAIL,WATCHLIST_CONFIRMED,52.0,16.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,2,EXPIRED,True,-5.19,7.7414,3.11,HOLD,,False,,A,8.0,4,False,209.78,192.93,213.98,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,18.78,False,False,False,False,,0,122.1,28,86.0
